timestamp,user_id,event_type,resource,status,duration_ms
2025-12-19 09:40:23,jdoe,LOGOUT,InventoryReport,SUCCESS,2740
2025-12-19 15:42:51,bwhite,ADMIN_CONFIG,SystemSettings,SUCCESS,4378
2025-12-19 15:06:59,jdoe,EXPORT_REPORT,AuditLogs,SUCCESS,3457
2025-12-19 12:09:06,jdoe,EXPORT_REPORT,SystemSettings,SUCCESS,1403
2025-12-19 08:35:32,admin,LOGOUT,SystemSettings,SUCCESS,3337
2025-12-19 08:00:01,jdoe,LOGOUT,InventoryReport,SUCCESS,3985
2025-12-20 11:23:06,davis,LOGIN,UserManagement,SUCCESS,4224
2025-12-20 21:33:30,jdoe,CREATE_USER,SystemSettings,SUCCESS,2707
2025-12-20 22:49:27,asmith,ADMIN_CONFIG,InventoryReport,SUCCESS,3770
2025-12-20 23:59:09,bwhite,DELETE_USER,AuditLogs,SUCCESS,2015
2025-12-20 17:04:56,clane,VIEW_REPORT,InventoryReport,SUCCESS,4673
2025-12-20 23:42:41,bwhite,CREATE_USER,InventoryReport,SUCCESS,3636
2025-12-20 02:03:46,jdoe,LOGOUT,AuditLogs,SUCCESS,4935
2025-12-20 05:49:23,bwhite,CREATE_USER,AuditLogs,SUCCESS,348
2025-12-20 02:43:18,jdoe,DELETE_USER,UserManagement,FAILURE,4263
2025-12-20 07:26:14,bwhite,LOGIN,InventoryReport,SUCCESS,3894
2025-12-20 08:39:25,davis,LOGOUT,SystemSettings,SUCCESS,4272
2025-12-20 03:47:43,bwhite,VIEW_REPORT,InventoryReport,SUCCESS,3925
2025-12-20 13:04:02,clane,DELETE_USER,UserManagement,SUCCESS,20
2025-12-20 23:20:34,davis,EXPORT_REPORT,UserManagement,SUCCESS,3511
2025-12-21 00:27:54,jdoe,EXPORT_REPORT,AuditLogs,SUCCESS,289
2025-12-21 11:08:21,davis,LOGOUT,AuditLogs,SUCCESS,894
2025-12-21 22:43:53,clane,VIEW_REPORT,AuditLogs,SUCCESS,1488
2025-12-21 13:57:54,clane,EXPORT_REPORT,SalesDashboard,SUCCESS,546
2025-12-21 04:56:07,jdoe,VIEW_REPORT,UserManagement,SUCCESS,2376
2025-12-21 05:55:00,jdoe,CREATE_USER,UserManagement,SUCCESS,161
2025-12-21 07:02:32,bwhite,DELETE_USER,SystemSettings,SUCCESS,2115
2025-12-21 01:05:20,admin,CREATE_USER,AuditLogs,SUCCESS,2440
2025-12-21 18:07:16,clane,DELETE_USER,AuditLogs,FAILURE,1449
2025-12-21 04:00:03,asmith,CREATE_USER,SystemSettings,SUCCESS,2565
2025-12-21 10:52:37,clane,DELETE_USER,InventoryReport,SUCCESS,4457
2025-12-22 12:09:53,davis,LOGIN,InventoryReport,SUCCESS,1542
2025-12-22 11:44:28,clane,ADMIN_CONFIG,SystemSettings,SUCCESS,1305
2025-12-22 05:55:37,asmith,ADMIN_CONFIG,InventoryReport,SUCCESS,4294
2025-12-22 14:25:39,admin,ADMIN_CONFIG,AuditLogs,SUCCESS,4411
2025-12-22 10:25:09,bwhite,DELETE_USER,InventoryReport,SUCCESS,4873
2025-12-22 09:17:02,davis,CREATE_USER,SystemSettings,SUCCESS,3808
2025-12-22 14:12:35,asmith,LOGOUT,SystemSettings,SUCCESS,2102
2025-12-22 08:29:30,clane,LOGOUT,SalesDashboard,SUCCESS,3295
2025-12-22 11:30:32,admin,CREATE_USER,AuditLogs,SUCCESS,710
2025-12-22 13:13:43,bwhite,VIEW_REPORT,SystemSettings,SUCCESS,4322
2025-12-22 12:28:32,davis,DELETE_USER,AuditLogs,SUCCESS,4006
2025-12-22 03:10:56,clane,VIEW_REPORT,AuditLogs,SUCCESS,4952
2025-12-22 05:24:32,admin,LOGOUT,UserManagement,SUCCESS,4348
2025-12-22 12:10:36,bwhite,DELETE_USER,SalesDashboard,SUCCESS,2652
2025-12-22 14:19:56,davis,CREATE_USER,AuditLogs,SUCCESS,4774
2025-12-22 15:16:47,clane,DELETE_USER,InventoryReport,SUCCESS,1805
2025-12-22 12:56:07,admin,LOGIN,SystemSettings,SUCCESS,2929
2025-12-22 12:07:11,davis,LOGOUT,SystemSettings,SUCCESS,836
2025-12-22 00:40:51,clane,ADMIN_CONFIG,SystemSettings,SUCCESS,505
2025-12-22 10:40:46,admin,LOGIN,UserManagement,SUCCESS,4567
2025-12-22 10:52:04,admin,LOGOUT,SystemSettings,SUCCESS,3993
2025-12-22 03:46:08,davis,EXPORT_REPORT,UserManagement,SUCCESS,939
2025-12-22 15:22:40,admin,LOGIN,UserManagement,SUCCESS,1590
2025-12-22 00:45:15,jdoe,LOGIN,SalesDashboard,SUCCESS,3130
2025-12-22 11:31:29,clane,ADMIN_CONFIG,UserManagement,SUCCESS,3115
2025-12-22 22:08:36,admin,EXPORT_REPORT,AuditLogs,SUCCESS,4895
2025-12-22 17:56:35,clane,VIEW_REPORT,SystemSettings,SUCCESS,1995
2025-12-22 16:26:57,asmith,LOGOUT,SalesDashboard,SUCCESS,2795
2025-12-22 17:45:38,davis,EXPORT_REPORT,SystemSettings,SUCCESS,565
2025-12-22 13:35:44,clane,DELETE_USER,SalesDashboard,SUCCESS,795
2025-12-22 14:37:50,bwhite,ADMIN_CONFIG,InventoryReport,FAILURE,4735
2025-12-22 15:48:48,asmith,ADMIN_CONFIG,SystemSettings,SUCCESS,1161
2025-12-22 14:58:27,asmith,EXPORT_REPORT,InventoryReport,SUCCESS,1301
2025-12-22 09:46:22,bwhite,ADMIN_CONFIG,AuditLogs,SUCCESS,2551
2025-12-22 14:13:01,asmith,DELETE_USER,UserManagement,SUCCESS,2089
2025-12-22 10:30:37,clane,VIEW_REPORT,SystemSettings,SUCCESS,4183
2025-12-22 12:41:27,jdoe,LOGIN,AuditLogs,SUCCESS,390
2025-12-22 11:56:31,davis,LOGOUT,AuditLogs,SUCCESS,4823
2025-12-22 11:53:20,bwhite,EXPORT_REPORT,SystemSettings,SUCCESS,59
2025-12-22 15:25:50,admin,EXPORT_REPORT,AuditLogs,SUCCESS,3251
2025-12-22 12:32:58,clane,VIEW_REPORT,SystemSettings,SUCCESS,4626
2025-12-22 11:38:02,asmith,CREATE_USER,InventoryReport,SUCCESS,1241
2025-12-22 15:52:53,admin,ADMIN_CONFIG,InventoryReport,SUCCESS,3851
2025-12-22 12:36:59,asmith,EXPORT_REPORT,AuditLogs,SUCCESS,4910
2025-12-22 08:55:24,admin,LOGIN,InventoryReport,SUCCESS,4985
2025-12-22 13:23:52,jdoe,CREATE_USER,InventoryReport,SUCCESS,4326
2025-12-22 15:11:43,asmith,LOGIN,SystemSettings,SUCCESS,540
2025-12-22 11:38:19,jdoe,VIEW_REPORT,UserManagement,SUCCESS,4797
2025-12-22 21:23:55,bwhite,LOGIN,UserManagement,SUCCESS,699
2025-12-22 09:02:58,asmith,ADMIN_CONFIG,InventoryReport,SUCCESS,4393
2025-12-22 16:32:03,davis,DELETE_USER,InventoryReport,SUCCESS,2069
2025-12-22 10:35:33,asmith,CREATE_USER,SystemSettings,SUCCESS,4787
2025-12-22 11:26:10,clane,ADMIN_CONFIG,InventoryReport,SUCCESS,2935
2025-12-22 08:23:43,davis,ADMIN_CONFIG,UserManagement,SUCCESS,511
2025-12-22 16:45:32,davis,CREATE_USER,InventoryReport,SUCCESS,436
2025-12-22 16:24:11,admin,LOGIN,SystemSettings,SUCCESS,537
2025-12-22 16:21:51,clane,ADMIN_CONFIG,InventoryReport,SUCCESS,2446
2025-12-22 14:16:01,asmith,LOGIN,AuditLogs,SUCCESS,3736
2025-12-22 11:26:09,admin,LOGIN,AuditLogs,SUCCESS,809
2025-12-22 10:15:06,admin,ADMIN_CONFIG,AuditLogs,SUCCESS,2973
2025-12-22 13:01:01,clane,DELETE_USER,UserManagement,SUCCESS,2085
2025-12-22 10:05:25,asmith,VIEW_REPORT,SalesDashboard,FAILURE,1392
2025-12-22 11:52:42,asmith,CREATE_USER,InventoryReport,SUCCESS,3588
2025-12-22 08:16:54,clane,LOGIN,UserManagement,SUCCESS,3466
2025-12-22 15:21:30,asmith,LOGIN,UserManagement,SUCCESS,3123
2025-12-22 10:19:31,admin,DELETE_USER,UserManagement,SUCCESS,1802
2025-12-22 09:37:27,jdoe,CREATE_USER,AuditLogs,SUCCESS,2875
2025-12-22 10:56:12,admin,EXPORT_REPORT,InventoryReport,FAILURE,4278
2025-12-22 12:03:34,asmith,EXPORT_REPORT,SalesDashboard,SUCCESS,2939
2025-12-22 10:43:19,jdoe,LOGOUT,InventoryReport,SUCCESS,415
2025-12-22 10:07:23,clane,EXPORT_REPORT,AuditLogs,SUCCESS,279
2025-12-22 07:28:50,admin,CREATE_USER,SalesDashboard,SUCCESS,1961
2025-12-22 16:31:05,jdoe,LOGOUT,InventoryReport,SUCCESS,3615
2025-12-22 06:03:49,clane,CREATE_USER,AuditLogs,SUCCESS,1975
2025-12-22 10:33:37,davis,ADMIN_CONFIG,SystemSettings,SUCCESS,1948
2025-12-22 15:52:56,clane,LOGIN,UserManagement,SUCCESS,4396
2025-12-22 15:55:20,bwhite,LOGIN,InventoryReport,FAILURE,3707
2025-12-22 11:26:10,bwhite,CREATE_USER,SystemSettings,SUCCESS,562
2025-12-22 08:33:50,asmith,LOGOUT,AuditLogs,SUCCESS,4557
2025-12-22 08:49:19,clane,ADMIN_CONFIG,SalesDashboard,SUCCESS,235
2025-12-22 08:07:37,davis,ADMIN_CONFIG,UserManagement,SUCCESS,2352
2025-12-22 01:23:42,asmith,CREATE_USER,InventoryReport,SUCCESS,1159
2025-12-22 14:53:21,admin,LOGIN,SystemSettings,SUCCESS,4238
2025-12-22 15:36:31,davis,LOGIN,SalesDashboard,SUCCESS,2245
2025-12-22 16:14:08,jdoe,ADMIN_CONFIG,SystemSettings,SUCCESS,1580
2025-12-22 14:58:52,jdoe,ADMIN_CONFIG,InventoryReport,FAILURE,2178
2025-12-22 12:47:15,davis,LOGOUT,SalesDashboard,SUCCESS,1344
2025-12-22 21:42:24,bwhite,VIEW_REPORT,UserManagement,SUCCESS,494
2025-12-22 15:17:47,admin,LOGIN,SalesDashboard,FAILURE,3198
2025-12-22 16:02:53,bwhite,LOGOUT,InventoryReport,SUCCESS,4530
2025-12-22 13:20:13,clane,VIEW_REPORT,AuditLogs,SUCCESS,2738
2025-12-22 11:08:35,clane,CREATE_USER,SalesDashboard,SUCCESS,1259
2025-12-22 13:37:04,clane,EXPORT_REPORT,UserManagement,SUCCESS,1275
2025-12-22 07:18:22,bwhite,LOGOUT,UserManagement,SUCCESS,1986
2025-12-22 07:51:41,clane,LOGOUT,UserManagement,SUCCESS,1982
2025-12-22 13:26:14,admin,LOGIN,InventoryReport,SUCCESS,487
2025-12-22 12:50:21,clane,LOGOUT,SystemSettings,SUCCESS,1417
2025-12-22 11:35:39,asmith,LOGOUT,SalesDashboard,SUCCESS,4251
2025-12-22 15:35:22,jdoe,VIEW_REPORT,UserManagement,SUCCESS,4034
2025-12-22 21:36:05,asmith,EXPORT_REPORT,AuditLogs,SUCCESS,1304
2025-12-22 01:56:58,bwhite,LOGIN,AuditLogs,SUCCESS,3092
2025-12-22 12:27:11,jdoe,DELETE_USER,InventoryReport,SUCCESS,4215
2025-12-22 14:42:44,jdoe,EXPORT_REPORT,SystemSettings,SUCCESS,1270
2025-12-22 10:36:20,asmith,ADMIN_CONFIG,SystemSettings,SUCCESS,2336
2025-12-22 10:18:02,admin,CREATE_USER,AuditLogs,SUCCESS,3355
2025-12-22 15:50:00,davis,DELETE_USER,UserManagement,SUCCESS,3793
2025-12-22 16:40:26,davis,DELETE_USER,UserManagement,SUCCESS,2407
2025-12-22 08:30:02,davis,EXPORT_REPORT,UserManagement,SUCCESS,2018
2025-12-22 17:23:51,clane,DELETE_USER,SystemSettings,SUCCESS,4386
2025-12-22 13:01:47,admin,DELETE_USER,SalesDashboard,SUCCESS,4285
2025-12-22 14:08:57,jdoe,LOGOUT,InventoryReport,SUCCESS,1775
2025-12-22 09:08:57,bwhite,EXPORT_REPORT,SystemSettings,SUCCESS,866
2025-12-22 10:10:41,davis,ADMIN_CONFIG,SalesDashboard,SUCCESS,4727
2025-12-22 00:32:47,jdoe,LOGIN,UserManagement,SUCCESS,4450
2025-12-22 09:47:12,admin,DELETE_USER,AuditLogs,SUCCESS,4587
2025-12-22 08:51:13,admin,LOGOUT,AuditLogs,SUCCESS,3399
2025-12-22 11:29:15,bwhite,LOGIN,AuditLogs,SUCCESS,3813
2025-12-22 13:34:13,asmith,VIEW_REPORT,AuditLogs,SUCCESS,4631
2025-12-22 04:06:08,bwhite,LOGIN,InventoryReport,SUCCESS,4248
2025-12-22 13:03:48,davis,LOGOUT,SalesDashboard,SUCCESS,1375
2025-12-22 11:52:22,clane,LOGIN,InventoryReport,SUCCESS,2292
2025-12-22 12:43:28,admin,DELETE_USER,SalesDashboard,SUCCESS,462
2025-12-22 14:34:12,jdoe,LOGIN,InventoryReport,SUCCESS,1647
2025-12-22 14:34:44,jdoe,EXPORT_REPORT,InventoryReport,SUCCESS,1007
2025-12-22 11:03:11,admin,LOGIN,InventoryReport,SUCCESS,3654
2025-12-23 11:44:15,jdoe,LOGIN,SalesDashboard,SUCCESS,4345
2025-12-23 11:44:18,clane,DELETE_USER,SalesDashboard,FAILURE,1854
2025-12-23 09:35:55,davis,EXPORT_REPORT,UserManagement,SUCCESS,2871
2025-12-23 13:42:24,jdoe,VIEW_REPORT,UserManagement,FAILURE,3662
2025-12-23 09:41:40,jdoe,LOGIN,UserManagement,SUCCESS,1875
2025-12-23 15:14:12,admin,DELETE_USER,InventoryReport,SUCCESS,1987
2025-12-23 11:40:05,davis,CREATE_USER,AuditLogs,SUCCESS,1509
2025-12-23 10:48:44,davis,LOGIN,InventoryReport,SUCCESS,4167
2025-12-23 09:27:08,asmith,LOGOUT,UserManagement,SUCCESS,1232
2025-12-23 09:27:39,davis,LOGOUT,UserManagement,SUCCESS,1289
2025-12-23 15:06:16,davis,ADMIN_CONFIG,InventoryReport,SUCCESS,1189
2025-12-23 16:05:38,clane,ADMIN_CONFIG,SalesDashboard,SUCCESS,810
2025-12-23 09:54:15,admin,VIEW_REPORT,UserManagement,SUCCESS,1324
2025-12-23 14:23:51,admin,LOGIN,InventoryReport,SUCCESS,1483
2025-12-23 15:14:25,bwhite,LOGOUT,AuditLogs,SUCCESS,2294
2025-12-23 11:30:00,bwhite,LOGIN,AuditLogs,SUCCESS,2206
2025-12-23 11:59:49,asmith,EXPORT_REPORT,SalesDashboard,SUCCESS,3222
2025-12-23 14:23:56,jdoe,DELETE_USER,SystemSettings,SUCCESS,3480
2025-12-23 14:29:32,bwhite,LOGOUT,UserManagement,SUCCESS,4301
2025-12-23 12:18:17,bwhite,EXPORT_REPORT,UserManagement,SUCCESS,1928
2025-12-23 14:16:42,davis,DELETE_USER,SystemSettings,SUCCESS,781
2025-12-23 15:27:52,bwhite,LOGIN,SalesDashboard,SUCCESS,2583
2025-12-23 13:39:09,clane,LOGIN,InventoryReport,SUCCESS,1173
2025-12-23 08:41:57,clane,DELETE_USER,AuditLogs,SUCCESS,1555
2025-12-23 16:36:22,admin,ADMIN_CONFIG,InventoryReport,SUCCESS,392
2025-12-23 09:06:32,jdoe,EXPORT_REPORT,InventoryReport,SUCCESS,264
2025-12-23 08:32:50,asmith,CREATE_USER,SalesDashboard,SUCCESS,3337
2025-12-23 13:50:13,jdoe,LOGOUT,InventoryReport,SUCCESS,4169
2025-12-23 16:20:07,clane,ADMIN_CONFIG,SystemSettings,SUCCESS,4224
2025-12-23 13:03:51,jdoe,LOGOUT,SalesDashboard,SUCCESS,2236
2025-12-23 14:00:30,asmith,DELETE_USER,UserManagement,SUCCESS,41
2025-12-23 10:12:44,admin,EXPORT_REPORT,SalesDashboard,FAILURE,1285
2025-12-23 13:04:59,asmith,ADMIN_CONFIG,InventoryReport,SUCCESS,4429
2025-12-23 13:04:39,bwhite,DELETE_USER,UserManagement,SUCCESS,701
2025-12-23 11:15:08,jdoe,VIEW_REPORT,SalesDashboard,SUCCESS,4512
2025-12-23 09:47:33,jdoe,CREATE_USER,InventoryReport,SUCCESS,2846
2025-12-23 10:16:28,bwhite,VIEW_REPORT,AuditLogs,SUCCESS,458
2025-12-23 15:22:24,clane,CREATE_USER,AuditLogs,FAILURE,510
2025-12-23 12:33:44,davis,DELETE_USER,AuditLogs,SUCCESS,2698
2025-12-23 14:12:37,davis,ADMIN_CONFIG,InventoryReport,SUCCESS,4522
2025-12-23 16:42:58,davis,CREATE_USER,SalesDashboard,SUCCESS,3474
2025-12-23 16:26:35,asmith,DELETE_USER,AuditLogs,SUCCESS,901
2025-12-23 02:56:23,asmith,ADMIN_CONFIG,SalesDashboard,SUCCESS,4336
2025-12-23 14:15:16,admin,LOGOUT,SalesDashboard,SUCCESS,3431
2025-12-23 13:23:18,davis,VIEW_REPORT,InventoryReport,SUCCESS,4017
2025-12-23 16:14:08,jdoe,LOGOUT,SystemSettings,SUCCESS,3641
2025-12-23 08:10:11,asmith,EXPORT_REPORT,UserManagement,SUCCESS,2940
2025-12-23 14:52:54,clane,EXPORT_REPORT,SalesDashboard,SUCCESS,562
2025-12-23 10:54:15,davis,EXPORT_REPORT,SalesDashboard,SUCCESS,3832
2025-12-23 07:57:47,davis,EXPORT_REPORT,SalesDashboard,SUCCESS,3841
2025-12-23 13:57:43,asmith,ADMIN_CONFIG,SalesDashboard,FAILURE,368
2025-12-23 12:22:26,asmith,VIEW_REPORT,SalesDashboard,SUCCESS,4351
2025-12-23 10:40:23,bwhite,LOGIN,SalesDashboard,SUCCESS,3280
2025-12-23 19:14:53,bwhite,VIEW_REPORT,SalesDashboard,SUCCESS,4222
2025-12-23 15:20:36,asmith,LOGOUT,SystemSettings,SUCCESS,1537
2025-12-23 12:49:29,asmith,LOGOUT,SystemSettings,SUCCESS,2216
2025-12-23 13:11:49,davis,VIEW_REPORT,InventoryReport,SUCCESS,171
2025-12-23 11:34:38,jdoe,CREATE_USER,UserManagement,SUCCESS,1213
2025-12-23 12:25:47,davis,DELETE_USER,SystemSettings,SUCCESS,2314
2025-12-23 09:49:12,davis,EXPORT_REPORT,SalesDashboard,SUCCESS,4431
2025-12-23 08:04:14,jdoe,DELETE_USER,InventoryReport,SUCCESS,3686
2025-12-23 11:45:05,bwhite,EXPORT_REPORT,AuditLogs,SUCCESS,338
2025-12-23 16:59:52,jdoe,VIEW_REPORT,UserManagement,SUCCESS,4822
2025-12-23 10:38:31,davis,CREATE_USER,SalesDashboard,SUCCESS,1858
2025-12-23 09:45:01,admin,ADMIN_CONFIG,UserManagement,SUCCESS,2408
2025-12-23 11:57:55,davis,DELETE_USER,SalesDashboard,SUCCESS,3540
2025-12-23 10:50:45,bwhite,DELETE_USER,AuditLogs,SUCCESS,3189
2025-12-23 10:04:58,jdoe,LOGOUT,AuditLogs,SUCCESS,3236
2025-12-23 03:45:02,clane,CREATE_USER,UserManagement,SUCCESS,513
2025-12-23 16:15:25,clane,EXPORT_REPORT,SystemSettings,SUCCESS,2098
2025-12-23 14:19:35,davis,DELETE_USER,SystemSettings,SUCCESS,4874
2025-12-23 20:13:41,davis,ADMIN_CONFIG,AuditLogs,SUCCESS,2676
2025-12-23 11:05:58,davis,LOGOUT,AuditLogs,SUCCESS,4111
2025-12-23 15:15:02,clane,LOGIN,InventoryReport,SUCCESS,4993
2025-12-23 16:11:25,asmith,LOGIN,SystemSettings,SUCCESS,56
2025-12-23 07:48:20,clane,CREATE_USER,UserManagement,SUCCESS,1784
2025-12-23 20:18:53,clane,ADMIN_CONFIG,SalesDashboard,SUCCESS,2222
2025-12-23 10:49:52,jdoe,EXPORT_REPORT,SalesDashboard,FAILURE,1793
2025-12-23 08:34:13,asmith,DELETE_USER,UserManagement,SUCCESS,2747
2025-12-23 08:55:43,asmith,LOGOUT,SalesDashboard,SUCCESS,1412
2025-12-23 12:15:30,asmith,VIEW_REPORT,SalesDashboard,SUCCESS,1999
2025-12-23 13:08:21,jdoe,LOGIN,AuditLogs,SUCCESS,1661
2025-12-23 10:55:31,clane,CREATE_USER,SalesDashboard,SUCCESS,4384
2025-12-23 08:00:58,clane,VIEW_REPORT,InventoryReport,SUCCESS,4258
2025-12-23 10:58:01,admin,DELETE_USER,InventoryReport,SUCCESS,4272
2025-12-23 11:58:00,admin,EXPORT_REPORT,AuditLogs,SUCCESS,159
2025-12-23 20:41:31,davis,CREATE_USER,InventoryReport,FAILURE,431
2025-12-23 12:05:46,asmith,VIEW_REPORT,AuditLogs,SUCCESS,756
2025-12-23 11:28:31,jdoe,LOGIN,InventoryReport,SUCCESS,1453
2025-12-23 16:24:26,jdoe,LOGOUT,SalesDashboard,FAILURE,234
2025-12-23 11:37:29,jdoe,LOGOUT,AuditLogs,SUCCESS,4495
2025-12-24 13:33:08,bwhite,ADMIN_CONFIG,SystemSettings,SUCCESS,1838
2025-12-24 09:26:58,admin,VIEW_REPORT,SalesDashboard,SUCCESS,2856
2025-12-24 16:55:15,jdoe,LOGIN,InventoryReport,SUCCESS,3218
2025-12-24 09:41:11,asmith,LOGIN,UserManagement,SUCCESS,680
2025-12-24 15:49:51,bwhite,CREATE_USER,UserManagement,SUCCESS,3545
2025-12-24 11:57:50,clane,ADMIN_CONFIG,UserManagement,SUCCESS,1271
2025-12-24 09:16:18,asmith,CREATE_USER,AuditLogs,SUCCESS,1261
2025-12-24 13:32:08,clane,LOGIN,SalesDashboard,SUCCESS,1167
2025-12-24 13:40:26,jdoe,LOGIN,UserManagement,SUCCESS,1897
2025-12-24 14:21:21,davis,CREATE_USER,SalesDashboard,SUCCESS,4249
2025-12-24 08:46:57,bwhite,LOGOUT,SystemSettings,SUCCESS,2803
2025-12-24 19:49:25,bwhite,VIEW_REPORT,SystemSettings,SUCCESS,2831
2025-12-24 14:51:28,asmith,LOGOUT,SalesDashboard,SUCCESS,1206
2025-12-24 10:51:32,admin,LOGIN,AuditLogs,SUCCESS,3074
2025-12-24 14:47:14,jdoe,LOGIN,SystemSettings,SUCCESS,4263
2025-12-24 14:35:58,asmith,DELETE_USER,InventoryReport,SUCCESS,4971
2025-12-24 12:26:01,davis,CREATE_USER,UserManagement,SUCCESS,1999
2025-12-24 10:36:22,clane,LOGOUT,SystemSettings,SUCCESS,4893
2025-12-24 14:12:29,jdoe,LOGOUT,AuditLogs,SUCCESS,340
2025-12-24 08:09:59,davis,ADMIN_CONFIG,InventoryReport,SUCCESS,4513
2025-12-24 15:17:11,admin,VIEW_REPORT,InventoryReport,SUCCESS,1612
2025-12-24 12:39:55,bwhite,CREATE_USER,SystemSettings,SUCCESS,3114
2025-12-24 14:54:25,jdoe,LOGOUT,InventoryReport,SUCCESS,4077
2025-12-24 15:34:03,bwhite,LOGOUT,UserManagement,SUCCESS,1197
2025-12-24 11:34:45,bwhite,LOGIN,AuditLogs,SUCCESS,4817
2025-12-24 16:41:39,davis,ADMIN_CONFIG,InventoryReport,SUCCESS,3654
2025-12-24 08:13:17,clane,EXPORT_REPORT,SystemSettings,SUCCESS,390
2025-12-24 10:06:02,clane,LOGOUT,InventoryReport,SUCCESS,4759
2025-12-24 16:52:45,asmith,ADMIN_CONFIG,SalesDashboard,SUCCESS,3121
2025-12-24 10:42:23,clane,CREATE_USER,UserManagement,SUCCESS,1034
2025-12-24 19:42:11,bwhite,VIEW_REPORT,UserManagement,SUCCESS,987
2025-12-24 08:57:52,davis,DELETE_USER,SalesDashboard,SUCCESS,1071
2025-12-24 10:42:20,davis,CREATE_USER,InventoryReport,SUCCESS,3336
2025-12-24 15:44:17,bwhite,DELETE_USER,UserManagement,SUCCESS,310
2025-12-24 21:49:06,jdoe,LOGOUT,InventoryReport,SUCCESS,1716
2025-12-24 07:55:42,admin,LOGOUT,UserManagement,SUCCESS,124
2025-12-24 11:35:34,jdoe,DELETE_USER,InventoryReport,SUCCESS,3785
2025-12-24 13:05:19,clane,CREATE_USER,SystemSettings,SUCCESS,1920
2025-12-24 15:13:21,jdoe,EXPORT_REPORT,AuditLogs,SUCCESS,4634
2025-12-24 11:15:17,clane,LOGOUT,UserManagement,SUCCESS,2583
2025-12-24 16:09:23,clane,LOGIN,InventoryReport,SUCCESS,3768
2025-12-24 08:16:49,clane,LOGIN,SystemSettings,SUCCESS,2307
2025-12-24 17:15:52,admin,DELETE_USER,UserManagement,FAILURE,2596
2025-12-24 16:55:43,bwhite,DELETE_USER,SalesDashboard,SUCCESS,4588
2025-12-24 14:13:37,asmith,VIEW_REPORT,AuditLogs,SUCCESS,801
2025-12-24 13:52:21,admin,ADMIN_CONFIG,InventoryReport,SUCCESS,3665
2025-12-24 13:06:26,admin,DELETE_USER,UserManagement,SUCCESS,4265
2025-12-24 15:24:12,jdoe,LOGOUT,InventoryReport,SUCCESS,653
2025-12-24 14:52:43,asmith,ADMIN_CONFIG,SalesDashboard,SUCCESS,4395
2025-12-24 15:00:00,admin,ADMIN_CONFIG,SystemSettings,SUCCESS,197
2025-12-24 17:25:10,davis,DELETE_USER,SalesDashboard,SUCCESS,4921
2025-12-24 08:03:54,asmith,ADMIN_CONFIG,InventoryReport,SUCCESS,4977
2025-12-24 15:09:28,asmith,CREATE_USER,SystemSettings,SUCCESS,221
2025-12-24 14:05:01,davis,LOGOUT,SalesDashboard,SUCCESS,83
2025-12-24 10:56:20,jdoe,DELETE_USER,InventoryReport,SUCCESS,458
2025-12-24 12:10:34,asmith,ADMIN_CONFIG,SalesDashboard,SUCCESS,3186
2025-12-24 12:32:09,asmith,ADMIN_CONFIG,AuditLogs,SUCCESS,1113
2025-12-24 12:44:58,bwhite,CREATE_USER,SystemSettings,SUCCESS,3662
2025-12-24 07:09:22,clane,LOGIN,AuditLogs,SUCCESS,1774
2025-12-24 15:22:48,bwhite,LOGIN,SystemSettings,SUCCESS,4969
2025-12-24 08:02:29,bwhite,EXPORT_REPORT,AuditLogs,SUCCESS,840
2025-12-24 02:22:18,davis,VIEW_REPORT,InventoryReport,SUCCESS,1008
2025-12-24 10:45:29,davis,ADMIN_CONFIG,SystemSettings,SUCCESS,4111
2025-12-24 16:58:03,clane,ADMIN_CONFIG,UserManagement,FAILURE,675
2025-12-24 13:44:23,asmith,EXPORT_REPORT,SystemSettings,SUCCESS,3062
2025-12-24 13:25:07,clane,CREATE_USER,SystemSettings,SUCCESS,1095
2025-12-24 08:53:55,jdoe,LOGOUT,InventoryReport,SUCCESS,1294
2025-12-24 07:10:54,jdoe,LOGOUT,InventoryReport,SUCCESS,3087
2025-12-24 13:53:49,bwhite,ADMIN_CONFIG,SalesDashboard,SUCCESS,3418
2025-12-24 09:06:34,jdoe,CREATE_USER,SalesDashboard,SUCCESS,322
2025-12-24 13:19:51,bwhite,LOGOUT,InventoryReport,SUCCESS,4873
2025-12-24 22:46:45,admin,EXPORT_REPORT,SystemSettings,SUCCESS,1788
2025-12-24 14:32:59,davis,VIEW_REPORT,SystemSettings,SUCCESS,2097
2025-12-24 10:48:23,jdoe,DELETE_USER,UserManagement,SUCCESS,1090
2025-12-24 12:56:24,clane,EXPORT_REPORT,AuditLogs,SUCCESS,2457
2025-12-24 15:37:51,jdoe,CREATE_USER,AuditLogs,SUCCESS,3122
2025-12-24 15:59:25,davis,EXPORT_REPORT,SalesDashboard,SUCCESS,3026
2025-12-24 12:10:42,bwhite,VIEW_REPORT,AuditLogs,SUCCESS,4063
2025-12-24 09:27:45,clane,LOGIN,SalesDashboard,FAILURE,41
2025-12-24 08:18:54,jdoe,DELETE_USER,UserManagement,SUCCESS,4290
2025-12-24 09:46:48,bwhite,LOGIN,SalesDashboard,SUCCESS,615
2025-12-24 09:55:40,bwhite,ADMIN_CONFIG,AuditLogs,SUCCESS,2528
2025-12-24 11:03:30,bwhite,VIEW_REPORT,SystemSettings,SUCCESS,2002
